"ligation_id","digest_id","date",DNA,vol_in,water,barcode_num,"pool","well","plate","notes","regeno","total_reads","lack_rad_tag","low_quality","retained","correction","corr_message","corr_editor","corr_date"
"L4559","D5701","2018-08-21",100,18.9,3.3,8,"P124","H7","L4504-L4599",NULL,NULL,"84061","1068","4195","78296",NULL,NULL,NULL,NULL
"L4560","D5704","2018-08-21",100,14.9,7.3,9,"P124","A8","L4504-L4599",NULL,NULL,"191442","5954","10796","173347",NULL,NULL,NULL,NULL
"L4561","D5706","2018-08-21",100,17,5.2,10,"P124","B8","L4504-L4599",NULL,NULL,"188039","3074","9940","173844",NULL,NULL,NULL,NULL
"L4562","D5707","2018-08-21",100,19.2,3,11,"P124","C8","L4504-L4599",NULL,NULL,"153161","860","8231","143055",NULL,NULL,NULL,NULL
"L4563","D5710","2018-08-21",100,15.1,7.1,12,"P124","D8","L4504-L4599",NULL,NULL,"208481","1628","10846","194724",NULL,NULL,NULL,NULL
"L4564","D5727","2018-08-21",100,17,5.2,13,"P124","E8","L4504-L4599",NULL,NULL,"170716","939","9298","159351",NULL,NULL,NULL,NULL
"L4565","D5728","2018-08-21",100,18.1,4.1,14,"P124","F8","L4504-L4599",NULL,NULL,"135316","974","6945","126569",NULL,NULL,NULL,NULL
"L4566","D5738","2018-08-21",100,16.4,5.8,15,"P124","G8","L4504-L4599",NULL,NULL,"160146","647","8335","150149",NULL,NULL,NULL,NULL
"L4567","D5748","2018-08-21",100,15.4,6.8,16,"P124","H8","L4504-L4599",NULL,NULL,"175590","1260","9824","163277",NULL,NULL,NULL,NULL
"L4568","D5754","2018-08-21",100,20.6,1.6,17,"P124","A9","L4504-L4599",NULL,NULL,"190185","1037","8905","179128",NULL,NULL,NULL,NULL
"L4569","D5767","2018-08-21",100,19.4,2.8,18,"P124","B9","L4504-L4599",NULL,NULL,"153982","952","8477","143598",NULL,NULL,NULL,NULL
"L4570","D5796","2018-08-21",100,15.7,6.5,19,"P124","C9","L4504-L4599",NULL,NULL,"127838","1276","6075","119610",NULL,NULL,NULL,NULL
"L4571","D5799","2018-08-21",100,15,7.2,20,"P124","D9","L4504-L4599",NULL,NULL,"124845","728","6004","117418",NULL,NULL,NULL,NULL
"L4572","D5802","2018-08-21",100,15.6,6.6,21,"P124","E9","L4504-L4599",NULL,NULL,"147775","1088","7741","137993",NULL,NULL,NULL,NULL
"L4573","D5804","2018-08-21",100,19.5,2.7,22,"P124","F9","L4504-L4599",NULL,NULL,"153880","566","7194","145088",NULL,NULL,NULL,NULL
"L4574","D5805","2018-08-21",100,18.9,3.3,23,"P124","G9","L4504-L4599",NULL,NULL,"158485","598","7840","149052",NULL,NULL,NULL,NULL
"L4575","D5812","2018-08-21",100,19.3,2.9,24,"P124","H9","L4504-L4599",NULL,NULL,"147069","760","7137","138140",NULL,NULL,NULL,NULL
"L4576","D5814","2018-08-21",100,18.4,3.8,25,"P124","A10","L4504-L4599",NULL,NULL,"200387","733","10204","188157",NULL,NULL,NULL,NULL
"L4577","D5839","2018-08-21",100,19,3.2,26,"P124","B10","L4504-L4599",NULL,NULL,"167083","5768","8770","151488",NULL,NULL,NULL,NULL
"L4578","D5863","2018-08-21",100,17.5,4.7,27,"P124","C10","L4504-L4599",NULL,NULL,"180704","2015","9504","167896",NULL,NULL,NULL,NULL
"L4579","D5865","2018-08-21",100,14.8,7.4,28,"P124","D10","L4504-L4599",NULL,NULL,"205419","2466","10121","191436",NULL,NULL,NULL,NULL
"L4580","D5866","2018-08-21",100,16.3,5.9,29,"P124","E10","L4504-L4599",NULL,NULL,"174342","869","9275","163237",NULL,NULL,NULL,NULL
"L4581","D5885","2018-08-21",100,15,7.2,30,"P124","F10","L4504-L4599",NULL,NULL,"348","97","33","212",NULL,NULL,NULL,NULL
"L4582","D5888","2018-08-21",100,20.2,2,31,"P124","G10","L4504-L4599",NULL,NULL,"400","101","24","274",NULL,NULL,NULL,NULL
"L4583","D5900","2018-08-21",100,22.1,0.1,32,"P124","H10","L4504-L4599",NULL,NULL,"23686","269","1010","22253",NULL,NULL,NULL,NULL
"L4584","D5902","2018-08-21",100,20.7,1.5,33,"P124","A11","L4504-L4599",NULL,NULL,"404","74","42","287",NULL,NULL,NULL,NULL
"L4585","D5903","2018-08-21",100,16.3,5.9,34,"P124","B11","L4504-L4599",NULL,NULL,"323","74","28","219",NULL,NULL,NULL,NULL
"L4586","D5908","2018-08-21",100,21.8,0.4,35,"P124","C11","L4504-L4599",NULL,NULL,"333","46","25","259",NULL,NULL,NULL,NULL
"L4587","D5920","2018-08-21",100,21.1,1.1,36,"P124","D11","L4504-L4599",NULL,NULL,"171806","733","8019","161942",NULL,NULL,NULL,NULL
"L4588","D5937","2018-08-21",100,15.4,6.8,37,"P124","E11","L4504-L4599",NULL,NULL,"192450","760","8030","182423",NULL,NULL,NULL,NULL
"L4589","D5940","2018-08-21",100,20.9,1.3,38,"P124","F11","L4504-L4599",NULL,NULL,"9165","131","330","8658",NULL,NULL,NULL,NULL
"L4590","D5941","2018-08-21",100,18.7,3.5,39,"P124","G11","L4504-L4599",NULL,NULL,"315","42","25","247",NULL,NULL,NULL,NULL
"L4591","D5946","2018-08-21",100,17.6,4.6,40,"P124","H11","L4504-L4599",NULL,NULL,"3980","107","216","3633",NULL,NULL,NULL,NULL
"L4592","D5953","2018-08-21",100,15.5,6.7,41,"P124","A12","L4504-L4599",NULL,NULL,"46292","323","1911","43698",NULL,NULL,NULL,NULL
"L4593","D5954","2018-08-21",100,15,7.2,42,"P124","B12","L4504-L4599",NULL,NULL,"97807","554","4074","92451",NULL,NULL,NULL,NULL
"L4594","D5967","2018-08-21",100,21.9,0.3,43,"P124","C12","L4504-L4599",NULL,NULL,"190274","898","10372","177747",NULL,NULL,NULL,NULL
"L4595","D5968","2018-08-21",100,16,6.2,44,"P124","D12","L4504-L4599",NULL,NULL,"124643","1075","7879","114795",NULL,NULL,NULL,NULL
"L4596","D5971","2018-08-21",100,17,5.2,45,"P124","E12","L4504-L4599",NULL,NULL,"208875","2118","11028","194458",NULL,NULL,NULL,NULL
"L4597","D6007","2018-08-21",100,17.2,5,46,"P124","F12","L4504-L4599",NULL,NULL,"171241","2523","8320","159195",NULL,NULL,NULL,NULL
"L4598","D6061","2018-08-21",100,19.3,2.9,47,"P124","G12","L4504-L4599",NULL,NULL,"129602","1473","9112","118116",NULL,NULL,NULL,NULL
"L4599","D6062","2018-08-21",100,18.5,3.7,48,"P124","H12","L4504-L4599",NULL,NULL,"177599","2246","10017","164098",NULL,NULL,NULL,NULL
"L4600","D6066","2018-08-21",100,17.3,4.9,1,"P125","A1","L4600-L4695",NULL,NULL,"132763","1961","6915","123254",NULL,NULL,NULL,NULL
"L4601","D6072","2018-08-21",100,16.9,5.3,2,"P125","B1","L4600-L4695",NULL,NULL,"324013","2001","12734","307741",NULL,NULL,NULL,NULL
"L4602","D6080","2018-08-21",100,16.9,5.3,3,"P125","C1","L4600-L4695",NULL,NULL,"297857","1346","11753","283122",NULL,NULL,NULL,NULL
"L4603","D6084","2018-08-21",100,15,7.2,4,"P125","D1","L4600-L4695",NULL,NULL,"244647","2645","10917","229899",NULL,NULL,NULL,NULL
"L4604","D6086","2018-08-21",100,20.4,1.8,5,"P125","E1","L4600-L4695",NULL,NULL,"255934","876","11639","242072",NULL,NULL,NULL,NULL
"L4605","D6090","2018-08-21",100,20.6,1.6,6,"P125","F1","L4600-L4695",NULL,NULL,"296662","1284","12507","281388",NULL,NULL,NULL,NULL
"L4606","D6110","2018-08-21",100,19.2,3,7,"P125","G1","L4600-L4695",NULL,NULL,"110006","658","5878","102980",NULL,NULL,NULL,NULL
"L4607","D6119","2018-08-21",100,20.4,1.8,8,"P125","H1","L4600-L4695",NULL,NULL,"349440","3577","13795","330245",NULL,NULL,NULL,NULL
"L4608","D6124","2018-08-21",100,15.9,6.3,9,"P125","A2","L4600-L4695",NULL,NULL,"237411","3906","11390","221002",NULL,NULL,NULL,NULL
"L4609","D6127","2018-08-21",100,18.6,3.6,10,"P125","B2","L4600-L4695",NULL,NULL,"341017","3297","16220","319867",NULL,NULL,NULL,NULL
"L4610","D6129","2018-08-21",100,18.5,3.7,11,"P125","C2","L4600-L4695",NULL,NULL,"224016","1267","10578","211022",NULL,NULL,NULL,NULL
"L4611","D6155","2018-08-21",100,15.4,6.8,12,"P125","D2","L4600-L4695",NULL,NULL,"328888","6313","15026","305940",NULL,NULL,NULL,NULL
"L4612","D6184","2018-08-21",100,22,0.2,13,"P125","E2","L4600-L4695",NULL,NULL,"349958","2542","13785","331742",NULL,NULL,NULL,NULL
"L4613","D6207","2018-08-21",100,16,6.2,14,"P125","F2","L4600-L4695",NULL,NULL,"313642","1641","12914","297425",NULL,NULL,NULL,NULL
"L4614","D6251","2018-08-21",100,16.9,5.3,15,"P125","G2","L4600-L4695",NULL,NULL,"376142","1349","13423","359355",NULL,NULL,NULL,NULL
"L4615","D6279","2018-08-21",100,19.6,2.6,16,"P125","H2","L4600-L4695",NULL,NULL,"354567","2119","12976","337635",NULL,NULL,NULL,NULL
"L4616","D6284","2018-08-21",100,15.3,6.9,17,"P125","A3","L4600-L4695",NULL,NULL,"330361","1926","10899","315815",NULL,NULL,NULL,NULL
"L4617","D6295","2018-08-21",100,18.7,3.5,18,"P125","B3","L4600-L4695",NULL,NULL,"337034","1488","12126","321838",NULL,NULL,NULL,NULL
"L4618","D6309","2018-08-21",100,15.9,6.3,19,"P125","C3","L4600-L4695",NULL,NULL,"284669","2030","10008","271189",NULL,NULL,NULL,NULL
"L4619","D6316","2018-08-21",100,20.1,2.1,20,"P125","D3","L4600-L4695",NULL,NULL,"222346","1288","9282","210660",NULL,NULL,NULL,NULL
"L4620","D6319","2018-08-21",100,13.5,8.7,21,"P125","E3","L4600-L4695",NULL,NULL,"277809","1880","10981","263584",NULL,NULL,NULL,NULL
"L4621","D6326","2018-08-21",100,11.1,11.1,22,"P125","F3","L4600-L4695",NULL,NULL,"274768","1393","11994","259966",NULL,NULL,NULL,NULL
"L4622","D6328","2018-08-21",100,11.3,10.9,23,"P125","G3","L4600-L4695",NULL,NULL,"278091","1905","11899","262720",NULL,NULL,NULL,NULL
"L4623","D6352","2018-08-21",100,19.5,2.7,24,"P125","H3","L4600-L4695",NULL,NULL,"320256","1632","12776","304137",NULL,NULL,NULL,NULL
"L4624","D6357","2018-08-21",100,18.2,4,25,"P125","A4","L4600-L4695",NULL,NULL,"343543","1271","15211","325374",NULL,NULL,NULL,NULL
"L4625","D6365","2018-08-21",100,13.5,8.7,26,"P125","B4","L4600-L4695",NULL,NULL,"226641","11787","9363","204329",NULL,NULL,NULL,NULL
"L4626","D6368","2018-08-21",100,15.2,7,27,"P125","C4","L4600-L4695",NULL,NULL,"228637","1441","9109","216830",NULL,NULL,NULL,NULL
"L4627","D6376","2018-08-21",100,11.4,10.8,28,"P125","D4","L4600-L4695",NULL,NULL,"227938","2322","7501","216964",NULL,NULL,NULL,NULL
"L4628","D6380","2018-08-21",100,17.8,4.4,29,"P125","E4","L4600-L4695",NULL,NULL,"359790","1167","15481","341377",NULL,NULL,NULL,NULL
"L4629","D6387","2018-08-21",100,1.6,20.6,30,"P125","F4","L4600-L4695",NULL,NULL,"239872","1371","12630","224864",NULL,NULL,NULL,NULL
"L4630","D6388","2018-08-21",100,12.2,10,31,"P125","G4","L4600-L4695",NULL,NULL,"315199","2354","12785","298365",NULL,NULL,NULL,NULL
"L4631","D6389","2018-08-21",100,7.8,14.4,32,"P125","H4","L4600-L4695",NULL,NULL,"228857","787","8526","218343",NULL,NULL,NULL,NULL
"L4632","D6390","2018-08-21",100,3.9,18.3,33,"P125","A5","L4600-L4695",NULL,NULL,"380707","1388","17197","360058",NULL,NULL,NULL,NULL
"L4633","D6391","2018-08-21",100,3.2,19,34,"P125","B5","L4600-L4695",NULL,NULL,"683564","2379","27734","650059",NULL,NULL,NULL,NULL
"L4634","D6392","2018-08-21",100,19.8,2.4,35,"P125","C5","L4600-L4695",NULL,NULL,"570510","2474","19847","545231",NULL,NULL,NULL,NULL
"L4635","D6395","2018-08-21",100,14.5,7.7,36,"P125","D5","L4600-L4695",NULL,NULL,"363290","1704","14310","345382",NULL,NULL,NULL,NULL
"L4636","D6396","2018-08-21",100,2.4,19.8,37,"P125","E5","L4600-L4695",NULL,NULL,"172089","666","7612","162910",NULL,NULL,NULL,NULL
"L4637","D6397","2018-08-21",100,3.3,18.9,38,"P125","F5","L4600-L4695",NULL,NULL,"217238","791","9760","205621",NULL,NULL,NULL,NULL
"L4638","D6398","2018-08-21",100,2.6,19.6,39,"P125","G5","L4600-L4695",NULL,NULL,"296152","1241","13752","279708",NULL,NULL,NULL,NULL
"L4639","D6399","2018-08-21",100,9,13.2,40,"P125","H5","L4600-L4695",NULL,NULL,"233899","825","9787","222064",NULL,NULL,NULL,NULL
"L4640","D6400","2018-08-21",100,1.8,20.4,41,"P125","A6","L4600-L4695",NULL,NULL,"9872","142","296","9377",NULL,NULL,NULL,NULL
"L4641","D6401","2018-08-21",100,6.4,15.8,42,"P125","B6","L4600-L4695",NULL,NULL,"306217","2002","13775","288841",NULL,NULL,NULL,NULL
"L4642","D6402","2018-08-21",100,3.1,19.1,43,"P125","C6","L4600-L4695",NULL,NULL,"264250","1636","11858","249466",NULL,NULL,NULL,NULL
"L4643","D6403","2018-08-21",100,7.1,15.1,44,"P125","D6","L4600-L4695",NULL,NULL,"338280","2108","15000","319359",NULL,NULL,NULL,NULL
"L4644","D6404","2018-08-21",100,5,17.2,45,"P125","E6","L4600-L4695",NULL,NULL,"367603","3866","14565","347160",NULL,NULL,NULL,NULL
"L4645","D6405","2018-08-21",100,20.7,1.5,46,"P125","F6","L4600-L4695",NULL,NULL,"269316","1769","9576","256445",NULL,NULL,NULL,NULL
"L4646","D6407","2018-08-21",100,0.9,21.3,47,"P125","G6","L4600-L4695",NULL,NULL,"184076","675","7393","175034",NULL,NULL,NULL,NULL
"L4647","D6409","2018-08-21",100,1.3,20.9,48,"P125","H6","L4600-L4695",NULL,NULL,"111718","575","4433","106053",NULL,NULL,NULL,NULL
"L4648","D3361","2018-08-21",75,19,3.2,1,"P126","A7","L4600-L4695",NULL,NULL,"440029","4231","28328","405792",NULL,NULL,NULL,NULL
"L4649","D3389","2018-08-21",75,18.1,4.1,2,"P126","B7","L4600-L4695",NULL,NULL,"449521","1897","26217","419561",NULL,NULL,NULL,NULL
"L4650","D3390","2018-08-21",75,16.8,5.4,3,"P126","C7","L4600-L4695",NULL,NULL,"356668","1211","19949","334108",NULL,NULL,NULL,NULL
"L4651","D3396","2018-08-21",75,18.1,4.1,4,"P126","D7","L4600-L4695",NULL,NULL,"428589","2247","26484","398112",NULL,NULL,NULL,NULL
"L4652","D3397","2018-08-21",75,21,1.2,5,"P126","E7","L4600-L4695",NULL,NULL,"340536","1523","21843","315825",NULL,NULL,NULL,NULL
"L4653","D3441","2018-08-21",75,19.6,2.6,6,"P126","F7","L4600-L4695",NULL,NULL,"463220","1399","23903","435784",NULL,NULL,NULL,NULL
"L4654","D3476","2018-08-21",75,20.2,2,7,"P126","G7","L4600-L4695",NULL,NULL,"327217","983","15875","308979",NULL,NULL,NULL,NULL
"L4655","D3478","2018-08-21",75,17.5,4.7,8,"P126","H7","L4600-L4695",NULL,NULL,"466251","2868","25825","435818",NULL,NULL,NULL,NULL
"L4656","D3528","2018-08-21",75,18.3,3.9,9,"P126","A8","L4600-L4695",NULL,NULL,"187782","2436","11120","173500",NULL,NULL,NULL,NULL
"L4657","D3531","2018-08-21",75,21.2,1,10,"P126","B8","L4600-L4695",NULL,NULL,"212067","1993","11754","197457",NULL,NULL,NULL,NULL
"L4658","D3569","2018-08-21",75,18.9,3.3,11,"P126","C8","L4600-L4695",NULL,NULL,"1117493","4375","63801","1044484",NULL,NULL,NULL,NULL
"L4659","D3622","2018-08-21",75,17.2,5,12,"P126","D8","L4600-L4695",NULL,NULL,"135789","1264","8122","125853",NULL,NULL,NULL,NULL
"L4660","D3679","2018-08-21",75,17.7,4.5,13,"P126","E8","L4600-L4695",NULL,NULL,"914798","4769","54073","851687",NULL,NULL,NULL,NULL
"L4661","D3720","2018-08-21",75,19.4,2.8,14,"P126","F8","L4600-L4695",NULL,NULL,"619258","4719","39644","572456",NULL,NULL,NULL,NULL
"L4662","D3722","2018-08-21",75,18.6,3.6,15,"P126","G8","L4600-L4695",NULL,NULL,"239915","1070","13097","224767",NULL,NULL,NULL,NULL
"L4663","D3775","2018-08-21",75,17.7,4.5,16,"P126","H8","L4600-L4695",NULL,NULL,"288933","1968","17623","268336",NULL,NULL,NULL,NULL
"L4664","D3816","2018-08-21",75,19.4,2.8,17,"P126","A9","L4600-L4695",NULL,NULL,"306000","1175","17347","286183",NULL,NULL,NULL,NULL
"L4665","D3818","2018-08-21",75,18.6,3.6,18,"P126","B9","L4600-L4695",NULL,NULL,"245263","927","13465","229666",NULL,NULL,NULL,NULL
"L4666","D3826","2018-08-21",75,17.6,4.6,19,"P126","C9","L4600-L4695",NULL,NULL,"250290","1920","14069","233324",NULL,NULL,NULL,NULL
"L4667","D3846","2018-08-21",75,17.8,4.4,20,"P126","D9","L4600-L4695",NULL,NULL,"381955","1243","15404","363701",NULL,NULL,NULL,NULL
"L4668","D3875","2018-08-21",75,17.4,4.8,21,"P126","E9","L4600-L4695",NULL,NULL,"284137","1049","14742","267232",NULL,NULL,NULL,NULL
"L4669","D3896","2018-08-21",75,17.3,4.9,22,"P126","F9","L4600-L4695",NULL,NULL,"352132","1129","14524","335002",NULL,NULL,NULL,NULL
"L4670","D3904","2018-08-21",75,17.3,4.9,23,"P126","G9","L4600-L4695",NULL,NULL,"310204","1020","12397","295487",NULL,NULL,NULL,NULL
"L4671","D3939","2018-08-21",75,16.8,5.4,24,"P126","H9","L4600-L4695",NULL,NULL,"468107","2145","21670","442386",NULL,NULL,NULL,NULL
"L4672","D3954","2018-08-21",75,20.1,2.1,25,"P126","A10","L4600-L4695",NULL,NULL,"372300","2388","22173","346278",NULL,NULL,NULL,NULL
"L4673","D3975","2018-08-21",75,20.5,1.7,26,"P126","B10","L4600-L4695",NULL,NULL,"498555","7711","24080","464657",NULL,NULL,NULL,NULL
"L4674","D4015","2018-08-21",75,21.8,0.4,27,"P126","C10","L4600-L4695",NULL,NULL,"166894","1347","10360","154430",NULL,NULL,NULL,NULL
"L4675","D4016","2018-08-21",75,17.3,4.9,28,"P126","D10","L4600-L4695",NULL,NULL,"238348","4168","15459","217778",NULL,NULL,NULL,NULL
"L4676","D4019","2018-08-21",75,19.3,2.9,29,"P126","E10","L4600-L4695",NULL,NULL,"93301","571","5539","86735",NULL,NULL,NULL,NULL
"L4677","D4021","2018-08-21",75,16.6,5.6,30,"P126","F10","L4600-L4695",NULL,NULL,"264996","1990","12963","248933",NULL,NULL,NULL,NULL
"L4678","D4036","2018-08-21",75,19.9,2.3,31,"P126","G10","L4600-L4695",NULL,NULL,"413857","1909","18427","391757",NULL,NULL,NULL,NULL
"L4679","D4038","2018-08-21",75,18.9,3.3,32,"P126","H10","L4600-L4695",NULL,NULL,"292292","1589","14041","275654",NULL,NULL,NULL,NULL
"L4680","D4062","2018-08-21",75,17.1,5.1,33,"P126","A11","L4600-L4695",NULL,NULL,"346392","1068","15251","328612",NULL,NULL,NULL,NULL
"L4681","D4077","2018-08-21",75,20.1,2.1,34,"P126","B11","L4600-L4695",NULL,NULL,"237250","2260","11979","222039",NULL,NULL,NULL,NULL
"L4682","D4130","2018-08-21",75,22,0.2,35,"P126","C11","L4600-L4695",NULL,NULL,"262807","1789","13480","246493",NULL,NULL,NULL,NULL
"L4683","D4134","2018-08-21",75,17.5,4.7,36,"P126","D11","L4600-L4695",NULL,NULL,"239839","2863","17361","218618",NULL,NULL,NULL,NULL
"L4684","D4185","2018-08-21",75,17.4,4.8,37,"P126","E11","L4600-L4695",NULL,NULL,"391028","1467","16057","371975",NULL,NULL,NULL,NULL
"L4685","D4267","2018-08-21",75,21,1.2,38,"P126","F11","L4600-L4695",NULL,NULL,"268223","1724","12036","253350",NULL,NULL,NULL,NULL
"L4686","D4298","2018-08-21",75,21.6,0.6,39,"P126","G11","L4600-L4695",NULL,NULL,"332554","1188","13316","316566",NULL,NULL,NULL,NULL
"L4687","D4346","2018-08-21",75,18.1,4.1,40,"P126","H11","L4600-L4695",NULL,NULL,"215827","1507","10734","202801",NULL,NULL,NULL,NULL
"L4688","D4493","2018-08-21",75,17.2,5,41,"P126","A12","L4600-L4695",NULL,NULL,"83187","551","3050","79178",NULL,NULL,NULL,NULL
"L4689","D4500","2018-08-21",75,16.8,5.4,42,"P126","B12","L4600-L4695",NULL,NULL,"87214","799","3802","82199",NULL,NULL,NULL,NULL
"L4690","D4504","2018-08-21",75,21.2,1,43,"P126","C12","L4600-L4695",NULL,NULL,"90001","815","4118","84678",NULL,NULL,NULL,NULL
"L4691","D4506","2018-08-21",75,18.6,3.6,44,"P126","D12","L4600-L4695",NULL,NULL,"68741","566","3158","64737",NULL,NULL,NULL,NULL
"L4692","D4510","2018-08-21",75,18.6,3.6,45,"P126","E12","L4600-L4695",NULL,NULL,"57037","662","2931","53167",NULL,NULL,NULL,NULL
"L4693","D4511","2018-08-21",75,17,5.2,46,"P126","F12","L4600-L4695",NULL,NULL,"65648","673","3393","61324",NULL,NULL,NULL,NULL
"L4694","D4518","2018-08-21",75,20.4,1.8,47,"P126","G12","L4600-L4695",NULL,NULL,"459821","1465","22044","434346",NULL,NULL,NULL,NULL
"L4695","D4543","2018-08-21",75,17.2,5,48,"P126","H12","L4600-L4695",NULL,NULL,"214218","1640","13145","198544",NULL,NULL,NULL,NULL
"L4696","D4556","2018-08-21",75,20.6,1.6,1,"P127","A1","L4696-L4791",NULL,NULL,"216478","1101","8745","205769",NULL,NULL,NULL,NULL
"L4697","D4558","2018-08-21",75,20,2.2,2,"P127","B1","L4696-L4791",NULL,NULL,"241908","1213","10930","228826",NULL,NULL,NULL,NULL
"L4698","D4567","2018-08-21",75,18.4,3.8,3,"P127","C1","L4696-L4791",NULL,NULL,"196082","661","8463","186066",NULL,NULL,NULL,NULL
"L4699","D4569","2018-08-21",75,17.6,4.6,4,"P127","D1","L4696-L4791",NULL,NULL,"348","58","28","261",NULL,NULL,NULL,NULL
"L4700","D4573","2018-08-21",75,21.3,0.9,5,"P127","E1","L4696-L4791",NULL,NULL,"97632","912","4731","91625",NULL,NULL,NULL,NULL
"L4701","D4578","2018-08-21",75,18.4,3.8,6,"P127","F1","L4696-L4791",NULL,NULL,"375357","1632","15059","357149",NULL,NULL,NULL,NULL
"L4702","D5238","2018-08-21",75,18.5,3.7,7,"P127","G1","L4696-L4791",NULL,NULL,"74709","552","2700","71173",NULL,NULL,NULL,NULL
"L4703","D5241","2018-08-21",75,19.1,3.1,8,"P127","H1","L4696-L4791",NULL,NULL,"100114","1238","3329","95137",NULL,NULL,NULL,NULL
"L4704","D5277","2018-08-21",75,17,5.2,9,"P127","A2","L4696-L4791",NULL,NULL,"164732","1794","6830","155438",NULL,NULL,NULL,NULL
"L4705","D5282","2018-08-21",75,20.2,2,10,"P127","B2","L4696-L4791",NULL,NULL,"126998","774","6284","119395",NULL,NULL,NULL,NULL
"L4706","D5422","2018-08-21",75,16.7,5.5,11,"P127","C2","L4696-L4791",NULL,NULL,"233889","1869","9311","221690",NULL,NULL,NULL,NULL
"L4707","D5428","2018-08-21",75,20.8,1.4,12,"P127","D2","L4696-L4791",NULL,NULL,"225551","2855","11142","210732",NULL,NULL,NULL,NULL
"L4708","D5471","2018-08-21",75,20.9,1.3,13,"P127","E2","L4696-L4791",NULL,NULL,"212127","2317","9581","199428",NULL,NULL,NULL,NULL
"L4709","D5505","2018-08-21",75,18,4.2,14,"P127","F2","L4696-L4791",NULL,NULL,"189816","2029","9518","177533",NULL,NULL,NULL,NULL
"L4710","D5594","2018-08-21",75,17,5.2,15,"P127","G2","L4696-L4791",NULL,NULL,"335392","2146","12998","318607",NULL,NULL,NULL,NULL
"L4711","D5616","2018-08-21",75,17.2,5,16,"P127","H2","L4696-L4791",NULL,NULL,"303764","2013","11553","288725",NULL,NULL,NULL,NULL
"L4712","D5659","2018-08-21",75,18.1,4.1,17,"P127","A3","L4696-L4791",NULL,NULL,"253972","3081","10953","239029",NULL,NULL,NULL,NULL
"L4713","D5674","2018-08-21",75,20.9,1.3,18,"P127","B3","L4696-L4791",NULL,NULL,"240257","1439","9721","228184",NULL,NULL,NULL,NULL
"L4724","D5678","2018-08-21",75,20,2.2,19,"P127","C3","L4696-L4791",NULL,NULL,"145847","1167","6444","137542",NULL,NULL,NULL,NULL
"L4725","D5680","2018-08-21",75,21.7,0.5,20,"P127","D3","L4696-L4791",NULL,NULL,"145340","624","6425","137713",NULL,NULL,NULL,NULL
"L4726","D5681","2018-08-21",75,20.6,1.6,21,"P127","E3","L4696-L4791",NULL,NULL,"141782","1203","6493","133503",NULL,NULL,NULL,NULL
"L4727","D5682","2018-08-21",75,22,0.2,22,"P127","F3","L4696-L4791",NULL,NULL,"184475","772","8108","174858",NULL,NULL,NULL,NULL
"L4728","D5684","2018-08-21",75,17.6,4.6,23,"P127","G3","L4696-L4791",NULL,NULL,"213523","1122","9350","202122",NULL,NULL,NULL,NULL
"L4729","D5693","2018-08-21",75,17.6,4.6,24,"P127","H3","L4696-L4791",NULL,NULL,"203231","1428","9785","191167",NULL,NULL,NULL,NULL
"L4730","D5709","2018-08-21",75,17.8,4.4,25,"P127","A4","L4696-L4791",NULL,NULL,"191443","694","8425","181483",NULL,NULL,NULL,NULL
"L4731","D5717","2018-08-21",75,19.5,2.7,26,"P127","B4","L4696-L4791",NULL,NULL,"213795","4402","9228","199374",NULL,NULL,NULL,NULL
"L4732","D5719","2018-08-21",75,17.5,4.7,27,"P127","C4","L4696-L4791",NULL,NULL,"268167","1686","12702","252719",NULL,NULL,NULL,NULL
"L4733","D5723","2018-08-21",75,17.4,4.8,28,"P127","D4","L4696-L4791",NULL,NULL,"221375","1503","10231","208847",NULL,NULL,NULL,NULL
"L4734","D5724","2018-08-21",75,17.3,4.9,29,"P127","E4","L4696-L4791",NULL,NULL,"209245","628","9455","198313",NULL,NULL,NULL,NULL
